SKP_v1_wild	SKP_v2_wild	score	bit_score	E_value	log_E_value	per_identity
3BTM_A	3N0P_A	27.0	15.0086	144.621	4.974116527395836	24.324324324324326
3BTM_B	3N0P_A	23.0	13.4678	377.701	5.934102877318825	57.14285714285714
3BTQ_A	3N0P_A	27.0	15.0086	144.621	4.974116527395836	24.324324324324326
3BTQ_B	3N0P_A	23.0	13.4678	377.701	5.934102877318825	57.14285714285714
3BTT_A	3N0P_A	27.0	15.0086	144.621	4.974116527395836	24.324324324324326
3BTT_B	3N0P_A	23.0	13.4678	377.701	5.934102877318825	57.14285714285714
3BTW_A	3N0P_A	27.0	15.0086	139.43	4.93756268320693	24.324324324324326
3BTW_B	3N0P_A	23.0	13.4678	377.701	5.934102877318825	57.14285714285714
3SGB_A	3N0P_A	11.0	8.84543	13640.0	9.520761931397454	66.66666666666666
3SGB_B	3N0P_A	0.0	0.0	inf	inf	0.0
4CPA_A	3N0P_A	35.0	18.0902	17.2516	2.847904892799206	46.666666666666664
4CPA_B	3N0P_A	0.0	0.0	inf	inf	0.0
1A22_A	3N0P_B	16.0	10.7714	3563.69	8.178551803887325	41.66666666666667
1A22_B	3N0P_B	246.0	99.3673	1.08067e-28	-64.39480138467692	30.808080808080806
1A4Y_A	3N0P_B	22.0	13.0826	831.31	6.723002769816309	25.0
1A4Y_B	3N0P_B	12.0	9.23063	12093.0	9.400382051785275	42.857142857142854
1ACB_A	3N0P_B	17.0	11.1566	2668.95	7.889440415620955	20.833333333333336
1ACB_B	3N0P_B	30.0	16.1642	48.9929	3.8916753896527196	32.142857142857146
1AK4_A	3N0P_B	28.0	15.3938	124.09	4.821007108786528	21.27659574468085
1AK4_B	3N0P_B	24.0	13.853	362.695	5.8935622606961795	33.33333333333333
1B2S_A	3N0P_B	20.0	12.3122	1233.71	7.117781168742874	26.923076923076923
1B2S_B	3N0P_B	23.0	13.4678	462.125	6.135835417256796	20.0
1B2U_A	3N0P_B	20.0	12.3122	1233.71	7.117781168742874	26.923076923076923
1B2U_B	3N0P_B	24.0	13.853	331.836	5.804640870966584	20.0
1B3S_A	3N0P_B	20.0	12.3122	1156.46	7.053118893957047	26.923076923076923
1B3S_B	3N0P_B	13.0	9.61583	10384.7	9.248088848073982	66.66666666666666
1BRS_A	3N0P_B	20.0	12.3122	1401.66	7.245412527485059	26.923076923076923
1BRS_B	3N0P_B	23.0	13.4678	472.006	6.156991697369167	20.0
1CSE_A	3N0P_B	29.0	15.779	103.492	4.639494315032045	40.74074074074074
1CSE_B	3N0P_B	30.0	16.1642	47.544	3.8616555980643597	32.142857142857146
1CSO_A	3N0P_B	24.0	13.853	463.815	6.1394857658249755	50.0
1CSO_B	3N0P_B	17.0	11.1566	3063.67	8.027368822710297	25.0
1CT0_A	3N0P_B	24.0	13.853	463.815	6.1394857658249755	50.0
1CT0_B	3N0P_B	16.0	10.7714	3622.96	8.19504665026002	60.0
1CT2_A	3N0P_B	24.0	13.853	463.815	6.1394857658249755	50.0
1CT2_B	3N0P_B	16.0	10.7714	3658.82	8.204895970040365	60.0
1CT4_A	3N0P_B	24.0	13.853	463.815	6.1394857658249755	50.0
1CT4_B	3N0P_B	16.0	10.7714	3552.28	8.175344929834061	60.0
1E96_A	3N0P_B	19.0	11.927	1832.92	7.5136656025883015	36.36363636363637
1E96_B	3N0P_B	29.0	15.779	105.536	4.659052126937134	35.0
1EAW_A	3N0P_B	37.0	18.8606	9.99108	2.30169269492531	38.46153846153847
1EAW_B	3N0P_B	14.0	10.001	7602.63	8.9362495190436	66.66666666666666
1EFN_A	3N0P_B	37.0	18.8606	5.24171	1.6566477809748423	34.48275862068966
1EFN_B	3N0P_B	23.0	13.4678	453.581	6.117173864411032	20.689655172413794
1EMV_A	3N0P_B	26.0	14.6234	213.168	5.362080587217856	31.25
1EMV_B	3N0P_B	22.0	13.0826	619.429	6.428798085945848	57.14285714285714
1F47_A	3N0P_B	0.0	0.0	inf	inf	0.0
1F47_B	3N0P_B	29.0	15.779	101.561	4.6206596031842215	33.33333333333333
1FC2_A	3N0P_B	0.0	0.0	inf	inf	0.0
1FC2_B	3N0P_B	28.0	15.3938	118.54	4.775250456359692	20.37037037037037
1FCC_A	3N0P_B	28.0	15.3938	120.612	4.792578781830603	20.37037037037037
1FCC_B	3N0P_B	21.0	12.6974	822.88	6.712810382026606	27.027027027027028
1FFW_A	3N0P_B	23.0	13.4678	509.399	6.233231599449594	60.0
1FFW_B	3N0P_B	0.0	0.0	inf	inf	0.0
1FR2_A	3N0P_B	24.0	13.853	315.784	5.755058435560194	31.25
1FR2_B	3N0P_B	22.0	13.0826	602.638	6.4013166847810155	57.14285714285714
1GC1_A	3N0P_B	21.0	12.6974	1086.45	6.990670779309445	57.14285714285714
1GC1_B	3N0P_B	40.0	20.0162	3.87634	1.3548914094796527	53.84615384615385
1GL0_A	3N0P_B	27.0	15.0086	182.387	5.206130803170442	25.0
1GL0_B	3N0P_B	0.0	0.0	inf	inf	0.0
1GL1_A	3N0P_B	21.0	12.6974	1038.73	6.945754092073348	75.0
1GL1_B	3N0P_B	26.0	14.6234	123.456	4.815884817283264	40.74074074074074
1H9D_A	3N0P_B	25.0	14.2382	319.995	5.7683053706717	100.0
1H9D_B	3N0P_B	0.0	0.0	inf	inf	0.0
1HE8_A	3N0P_B	40.0	20.0162	4.26783	1.4511055013435017	24.409448818897637
1HE8_B	3N0P_B	43.0	21.1718	1.46861	0.3843163752182371	32.5
1IAR_A	3N0P_B	0.0	0.0	inf	inf	0.0
1IAR_B	3N0P_B	41.0	20.4014	2.83066	1.040509900012331	35.483870967741936
1JCK_A	3N0P_B	26.0	14.6234	240.325	5.4819921739518795	50.0
1JCK_B	3N0P_B	20.0	12.3122	1263.6	7.14172006892793	60.0
1JTG_A	3N0P_B	25.0	14.2382	300.227	5.704538855194972	41.66666666666667
1JTG_B	3N0P_B	13.0	9.61583	8435.84	9.040244575084046	40.0
1KAC_A	3N0P_B	25.0	14.2382	332.296	5.806026137972421	80.0
1KAC_B	3N0P_B	34.0	17.705	19.6607	2.978621719375096	34.78260869565217
1KTZ_A	3N0P_B	29.0	15.779	84.7314	4.43948625314716	25.806451612903224
1KTZ_B	3N0P_B	25.0	14.2382	255.236	5.542188607352507	33.33333333333333
1LFD_A	3N0P_B	16.0	10.7714	4461.42	8.403222379990378	62.5
1LFD_B	3N0P_B	43.0	21.1718	1.43247	0.35940022697908525	32.5
1M9E_A	3N0P_B	28.0	15.3938	119.527	4.7835422872732405	21.27659574468085
1M9E_B	3N0P_B	24.0	13.853	362.259	5.892359425612664	33.33333333333333
1MAH_A	3N0P_B	36.0	18.4754	13.5475	2.606202028458132	27.586206896551722
1MAH_B	3N0P_B	32.0	16.9346	21.6034	3.0728507097102806	47.05882352941176
1P69_A	3N0P_B	23.0	13.4678	613.169	6.418640591251376	55.55555555555556
1P69_B	3N0P_B	34.0	17.705	19.6607	2.978621719375096	34.78260869565217
1P6A_A	3N0P_B	25.0	14.2382	344.498	5.842088284921622	80.0
1P6A_B	3N0P_B	34.0	17.705	19.6607	2.978621719375096	34.78260869565217
1PPF_A	3N0P_B	29.0	15.779	94.5488	4.549116103326412	33.33333333333333
1PPF_B	3N0P_B	20.0	12.3122	1273.63	7.149626370089079	30.0
1R0R_A	3N0P_B	29.0	15.779	103.492	4.639494315032045	40.74074074074074
1R0R_B	3N0P_B	19.0	11.927	1369.14	7.221938084486387	30.0
1S0W_A	3N0P_B	25.0	14.2382	300.318	5.704841913252891	41.66666666666667
1S0W_B	3N0P_B	13.0	9.61583	8285.66	9.022281588727642	40.0
1S1Q_A	3N0P_B	21.0	12.6974	865.03	6.762764188411395	42.857142857142854
1S1Q_B	3N0P_B	0.0	0.0	inf	inf	0.0
1SBB_A	3N0P_B	26.0	14.6234	240.325	5.4819921739518795	50.0
1SBB_B	3N0P_B	24.0	13.853	457.327	6.125398671125329	50.0
1SBN_A	3N0P_B	28.0	15.3938	141.41	4.9516634723196855	50.0
1SBN_B	3N0P_B	27.0	15.0086	134.613	4.902403995013409	32.142857142857146
1SGD_A	3N0P_B	23.0	13.4678	476.52	6.16650969493116	50.0
1SGD_B	3N0P_B	16.0	10.7714	3552.28	8.175344929834061	60.0
1SGE_A	3N0P_B	23.0	13.4678	476.52	6.16650969493116	50.0
1SGE_B	3N0P_B	16.0	10.7714	3658.82	8.204895970040365	60.0
1SGN_A	3N0P_B	23.0	13.4678	476.52	6.16650969493116	50.0
1SGN_B	3N0P_B	16.0	10.7714	3517.44	8.165488731273765	60.0
1SGP_A	3N0P_B	24.0	13.853	463.815	6.1394857658249755	50.0
1SGP_B	3N0P_B	20.0	12.3122	1076.04	6.981042914751956	50.0
1SGQ_A	3N0P_B	24.0	13.853	463.815	6.1394857658249755	50.0
1SGQ_B	3N0P_B	16.0	10.7714	3517.44	8.165488731273765	60.0
1SGY_A	3N0P_B	23.0	13.4678	476.52	6.16650969493116	50.0
1SGY_B	3N0P_B	16.0	10.7714	3768.52	8.234437630420828	60.0
1SIB_A	3N0P_B	28.0	15.3938	141.41	4.9516634723196855	50.0
1SIB_B	3N0P_B	31.0	16.5494	38.529	3.6514112044990283	32.142857142857146
1TM1_A	3N0P_B	28.0	15.3938	139.203	4.9359332993922225	50.0
1TM1_B	3N0P_B	0.0	0.0	inf	inf	0.0
1TM3_A	3N0P_B	28.0	15.3938	139.203	4.9359332993922225	50.0
1TM3_B	3N0P_B	0.0	0.0	inf	inf	0.0
1TM4_A	3N0P_B	28.0	15.3938	139.203	4.9359332993922225	50.0
1TM4_B	3N0P_B	0.0	0.0	inf	inf	0.0
1TM5_A	3N0P_B	28.0	15.3938	139.203	4.9359332993922225	50.0
1TM5_B	3N0P_B	0.0	0.0	inf	inf	0.0
1TM7_A	3N0P_B	28.0	15.3938	139.203	4.9359332993922225	50.0
1TM7_B	3N0P_B	20.0	12.3122	1159.69	7.055908007005759	44.44444444444444
1TMG_A	3N0P_B	28.0	15.3938	139.203	4.9359332993922225	50.0
1TMG_B	3N0P_B	0.0	0.0	inf	inf	0.0
1TO1_A	3N0P_B	28.0	15.3938	139.203	4.9359332993922225	50.0
1TO1_B	3N0P_B	0.0	0.0	inf	inf	0.0
1UUZ_A	3N0P_B	39.0	19.631	4.152	1.4235901458635876	26.785714285714285
1UUZ_B	3N0P_B	15.0	10.3862	4694.2	8.454082983087442	31.57894736842105
1X1X_A	3N0P_B	20.0	12.3122	1328.29	7.191647679690334	26.923076923076923
1X1X_B	3N0P_B	23.0	13.4678	469.837	6.1523858260414865	20.0
1XD3_A	3N0P_B	18.0	11.5418	2482.74	7.817118067983593	62.5
1XD3_B	3N0P_B	0.0	0.0	inf	inf	0.0
1Y1K_A	3N0P_B	28.0	15.3938	139.203	4.9359332993922225	50.0
1Y1K_B	3N0P_B	0.0	0.0	inf	inf	0.0
1Y33_A	3N0P_B	28.0	15.3938	139.203	4.9359332993922225	50.0
1Y33_B	3N0P_B	0.0	0.0	inf	inf	0.0
1Y34_A	3N0P_B	28.0	15.3938	139.203	4.9359332993922225	50.0
1Y34_B	3N0P_B	0.0	0.0	inf	inf	0.0
1Y3B_A	3N0P_B	28.0	15.3938	139.203	4.9359332993922225	50.0
1Y3B_B	3N0P_B	0.0	0.0	inf	inf	0.0
1Z7X_A	3N0P_B	22.0	13.0826	831.31	6.723002769816309	25.0
1Z7X_B	3N0P_B	16.0	10.7714	4323.81	8.371892236998114	25.0
2A9K_A	3N0P_B	28.0	15.3938	142.93	4.962354999921024	21.1864406779661
2A9K_B	3N0P_B	19.0	11.927	1598.12	7.376583217374151	30.76923076923077
2AJF_A	3N0P_B	31.0	16.5494	62.4414	4.134228516920537	31.25
2AJF_B	3N0P_B	26.0	14.6234	227.71	5.428072889540573	45.45454545454545
2B0Z_A	3N0P_B	31.0	16.5494	53.5817	3.9812075918699446	85.71428571428571
2B0Z_B	3N0P_B	18.0	11.5418	2183.07	7.688487422000112	38.46153846153847
2B10_A	3N0P_B	31.0	16.5494	53.5817	3.9812075918699446	85.71428571428571
2B10_B	3N0P_B	18.0	11.5418	2244.29	7.7161444918042426	38.46153846153847
2B11_A	3N0P_B	31.0	16.5494	53.5817	3.9812075918699446	85.71428571428571
2B11_B	3N0P_B	18.0	11.5418	1972.46	7.587036773680444	38.46153846153847
2B12_A	3N0P_B	31.0	16.5494	53.5817	3.9812075918699446	85.71428571428571
2B12_B	3N0P_B	18.0	11.5418	2104.01	7.651600326698017	38.46153846153847
2B42_A	3N0P_B	31.0	16.5494	62.5239	4.13554888364611	25.0
2B42_B	3N0P_B	29.0	15.779	96.3457	4.567942764907546	27.659574468085108
2BTF_A	3N0P_B	36.0	18.4754	12.6414	2.5369771420790026	22.5
2BTF_B	3N0P_B	35.0	18.0902	14.4515	2.670798215399321	34.48275862068966
2FTL_A	3N0P_B	39.0	19.631	6.32525	1.8445495595241639	46.15384615384615
2FTL_B	3N0P_B	14.0	10.001	7449.32	8.915878032039988	66.66666666666666
2G2U_A	3N0P_B	19.0	11.927	1731.29	7.4566220743618805	75.0
2G2U_B	3N0P_B	13.0	9.61583	8435.84	9.040244575084046	40.0
2G2W_A	3N0P_B	19.0	11.927	1731.29	7.4566220743618805	75.0
2G2W_B	3N0P_B	0.0	0.0	inf	inf	0.0
2GYK_A	3N0P_B	27.0	15.0086	146.46	4.986752353632924	31.25
2GYK_B	3N0P_B	22.0	13.0826	678.231	6.519487937877218	57.14285714285714
2HLE_A	3N0P_B	41.0	20.4014	3.01617	1.1039878146049489	35.714285714285715
2HLE_B	3N0P_B	32.0	16.9346	37.3667	3.6207799334702666	26.666666666666668
2HRK_A	3N0P_B	25.0	14.2382	283.546	5.647374367501074	80.0
2HRK_B	3N0P_B	19.0	11.927	1495.13	7.309968438566027	28.57142857142857
2I26_A	3N0P_B	33.0	17.3198	24.768	3.2095524974073166	60.0
2I26_B	3N0P_B	15.0	10.3862	4694.2	8.454082983087442	31.57894736842105
2I9B_A	3N0P_B	19.0	11.927	1537.76	7.338082091074974	33.33333333333333
2I9B_B	3N0P_B	29.0	15.779	98.6331	4.591406905071181	36.36363636363637
2J0T_A	3N0P_B	42.0	20.7866	1.83929	0.6093796275888593	20.33898305084746
2J0T_B	3N0P_B	15.0	10.3862	5946.87	8.690620309706441	66.66666666666666
2J1K_A	3N0P_B	21.0	12.6974	1060.31	6.966316597180309	50.0
2J1K_B	3N0P_B	34.0	17.705	17.9536	2.887790651928465	34.78260869565217
2NU0_A	3N0P_B	23.0	13.4678	476.52	6.16650969493116	50.0
2NU0_B	3N0P_B	16.0	10.7714	4240.61	8.352462405802534	60.0
2NU1_A	3N0P_B	23.0	13.4678	476.52	6.16650969493116	50.0
2NU1_B	3N0P_B	16.0	10.7714	3658.82	8.204895970040365	60.0
2NU2_A	3N0P_B	23.0	13.4678	476.52	6.16650969493116	50.0
2NU2_B	3N0P_B	16.0	10.7714	3517.44	8.165488731273765	60.0
2NU4_A	3N0P_B	23.0	13.4678	476.52	6.16650969493116	50.0
2NU4_B	3N0P_B	16.0	10.7714	3622.96	8.19504665026002	60.0
2O3B_A	3N0P_B	30.0	16.1642	83.0705	4.419689644852969	53.84615384615385
2O3B_B	3N0P_B	25.0	14.2382	280.241	5.635649947252833	36.36363636363637
2OOB_A	3N0P_B	0.0	0.0	inf	inf	0.0
2OOB_B	3N0P_B	0.0	0.0	inf	inf	0.0
2PCB_A	3N0P_B	31.0	16.5494	54.0595	3.9900852918229175	85.71428571428571
2PCB_B	3N0P_B	17.0	11.1566	3065.43	8.027943132167927	100.0
2PCC_A	3N0P_B	31.0	16.5494	54.0595	3.9900852918229175	85.71428571428571
2PCC_B	3N0P_B	18.0	11.5418	2104.01	7.651600326698017	38.46153846153847
2SGP_A	3N0P_B	23.0	13.4678	476.52	6.16650969493116	50.0
2SGP_B	3N0P_B	16.0	10.7714	4077.11	8.31314368307829	60.0
2SGQ_A	3N0P_B	23.0	13.4678	476.52	6.16650969493116	50.0
2SGQ_B	3N0P_B	16.0	10.7714	3658.82	8.204895970040365	60.0
2SIC_A	3N0P_B	28.0	15.3938	141.41	4.9516634723196855	50.0
2SIC_B	3N0P_B	21.0	12.6974	865.33	6.763110937068328	23.076923076923077
2VLN_A	3N0P_B	26.0	14.6234	185.734	5.224315542606548	31.25
2VLN_B	3N0P_B	22.0	13.0826	632.581	6.449808275643385	57.14285714285714
2VLO_A	3N0P_B	25.0	14.2382	238.058	5.472514341461059	31.25
2VLO_B	3N0P_B	23.0	13.4678	550.412	6.310667088707048	25.0
2VLQ_A	3N0P_B	26.0	14.6234	209.924	5.346745560452232	31.25
2VLQ_B	3N0P_B	32.0	16.9346	42.1997	3.7424131120119575	29.78723404255319
2WPT_A	3N0P_B	29.0	15.779	67.9021	4.218066961921447	40.0
2WPT_B	3N0P_B	22.0	13.0826	613.087	6.418506850825034	57.14285714285714
3BK3_A	3N0P_B	18.0	11.5418	1985.76	7.593756991381211	26.31578947368421
3BK3_B	3N0P_B	24.0	13.853	332.163	5.80562581228859	62.5
3BP8_A	3N0P_B	19.0	11.927	1747.23	7.465786955732848	37.5
3BP8_B	3N0P_B	0.0	0.0	inf	inf	0.0
3BTD_A	3N0P_B	39.0	19.631	6.33185	1.8455924525404463	46.15384615384615
3BTD_B	3N0P_B	14.0	10.001	6836.6	8.830045811009963	66.66666666666666
3BTE_A	3N0P_B	39.0	19.631	6.33185	1.8455924525404463	46.15384615384615
3BTE_B	3N0P_B	14.0	10.001	6836.6	8.830045811009963	66.66666666666666
3BTF_A	3N0P_B	39.0	19.631	6.33185	1.8455924525404463	46.15384615384615
3BTF_B	3N0P_B	14.0	10.001	6836.6	8.830045811009963	66.66666666666666
3BTG_A	3N0P_B	39.0	19.631	6.33185	1.8455924525404463	46.15384615384615
3BTG_B	3N0P_B	14.0	10.001	6705.75	8.810720646283537	66.66666666666666
3BTH_A	3N0P_B	39.0	19.631	6.26204	1.8345060106193603	46.15384615384615
3BTH_B	3N0P_B	14.0	10.001	6836.6	8.830045811009963	66.66666666666666
3BTM_A	3N0P_B	39.0	19.631	6.33185	1.8455924525404463	46.15384615384615
3BTM_B	3N0P_B	14.0	10.001	6836.6	8.830045811009963	66.66666666666666
3BTQ_A	3N0P_B	39.0	19.631	6.33185	1.8455924525404463	46.15384615384615
3BTQ_B	3N0P_B	14.0	10.001	6836.6	8.830045811009963	66.66666666666666
3BTT_A	3N0P_B	39.0	19.631	6.33185	1.8455924525404463	46.15384615384615
3BTT_B	3N0P_B	14.0	10.001	6836.6	8.830045811009963	66.66666666666666
3BTW_A	3N0P_B	39.0	19.631	6.32525	1.8445495595241639	46.15384615384615
3BTW_B	3N0P_B	14.0	10.001	7825.88	8.965191469149094	66.66666666666666
3SGB_A	3N0P_B	24.0	13.853	463.815	6.1394857658249755	50.0
3SGB_B	3N0P_B	19.0	11.927	1463.39	7.2885109410249145	30.0
4CPA_A	3N0P_B	29.0	15.779	89.2454	4.491389878715239	31.57894736842105
4CPA_B	3N0P_B	17.0	11.1566	2836.27	7.950245087633755	36.36363636363637
1A22_A	3N4I_A	17.0	11.1566	3488.39	8.157195590704989	23.809523809523807
1A22_B	3N4I_A	24.0	13.853	604.695	6.404724198682059	20.833333333333336
1A4Y_A	3N4I_A	36.0	18.4754	18.6409	2.9253580913536483	22.916666666666664
1A4Y_B	3N4I_A	0.0	0.0	inf	inf	0.0
1ACB_A	3N4I_A	29.0	15.779	133.163	4.891573941741118	23.076923076923077
1ACB_B	3N4I_A	0.0	0.0	inf	inf	0.0
1AK4_A	3N4I_A	19.0	11.927	2521.09	7.832446626669686	33.33333333333333
1AK4_B	3N4I_A	32.0	16.9346	51.6252	3.944009925365702	35.714285714285715
1B2S_A	3N4I_A	0.0	0.0	inf	inf	0.0
1B2S_B	3N4I_A	20.0	12.3122	1702.49	7.439847164291292	27.27272727272727
1B2U_A	3N4I_A	0.0	0.0	inf	inf	0.0
1B2U_B	3N4I_A	0.0	0.0	inf	inf	0.0
1B3S_A	3N4I_A	0.0	0.0	inf	inf	0.0
1B3S_B	3N4I_A	0.0	0.0	inf	inf	0.0
1BRS_A	3N4I_A	0.0	0.0	inf	inf	0.0
1BRS_B	3N4I_A	0.0	0.0	inf	inf	0.0
1CSE_A	3N4I_A	33.0	17.3198	47.7672	3.8663392114909834	37.5
1CSE_B	3N4I_A	0.0	0.0	inf	inf	0.0
1CSO_A	3N4I_A	31.0	16.5494	81.2045	4.396970664351284	33.33333333333333
1CSO_B	3N4I_A	22.0	13.0826	707.326	6.561491662874318	28.57142857142857
1CT0_A	3N4I_A	31.0	16.5494	81.2045	4.396970664351284	33.33333333333333
1CT0_B	3N4I_A	19.0	11.927	1730.58	7.456211891420317	29.629629629629626
1CT2_A	3N4I_A	31.0	16.5494	81.2045	4.396970664351284	33.33333333333333
1CT2_B	3N4I_A	19.0	11.927	1730.58	7.456211891420317	29.629629629629626
1CT4_A	3N4I_A	31.0	16.5494	81.2045	4.396970664351284	33.33333333333333
1CT4_B	3N4I_A	23.0	13.4678	456.233	6.123003643928548	32.142857142857146
1E96_A	3N4I_A	16.0	10.7714	5542.65	8.620228004723712	27.77777777777778
1E96_B	3N4I_A	16.0	10.7714	5447.36	8.602886366626205	33.33333333333333
1EAW_A	3N4I_A	29.0	15.779	127.403	4.847355290741507	33.33333333333333
1EAW_B	3N4I_A	12.0	9.23063	16921.9	9.73636392000002	33.33333333333333
1EFN_A	3N4I_A	24.0	13.853	371.653	5.91796062324958	38.46153846153847
1EFN_B	3N4I_A	38.0	19.2458	7.70598	2.0419966508203746	46.15384615384615
1EMV_A	3N4I_A	0.0	0.0	inf	inf	0.0
1EMV_B	3N4I_A	35.0	18.0902	19.5025	2.970542662480331	30.76923076923077
1F47_A	3N4I_A	0.0	0.0	inf	inf	0.0
1F47_B	3N4I_A	16.0	10.7714	4494.82	8.410680901610036	21.052631578947366
1FC2_A	3N4I_A	16.0	10.7714	5141.56	8.545111814347337	50.0
1FC2_B	3N4I_A	26.0	14.6234	298.738	5.699566935074974	40.0
1FCC_A	3N4I_A	26.0	14.6234	293.297	5.681185747496045	40.0
1FCC_B	3N4I_A	32.0	16.9346	31.5743	3.452343498552963	50.0
1FFW_A	3N4I_A	17.0	11.1566	3877.12	8.262847888958763	26.923076923076923
1FFW_B	3N4I_A	17.0	11.1566	3864.57	8.259605699981014	60.0
1FR2_A	3N4I_A	0.0	0.0	inf	inf	0.0
1FR2_B	3N4I_A	35.0	18.0902	18.9733	2.943032727700277	30.76923076923077
1GC1_A	3N4I_A	26.0	14.6234	328.889	5.795720307819668	42.857142857142854
1GC1_B	3N4I_A	22.0	13.0826	875.124	6.774365590602808	35.294117647058826
1GL0_A	3N4I_A	29.0	15.779	120.819	4.794293557900974	23.076923076923077
1GL0_B	3N4I_A	0.0	0.0	inf	inf	0.0
1GL1_A	3N4I_A	29.0	15.779	134.205	4.899368481667669	23.076923076923077
1GL1_B	3N4I_A	0.0	0.0	inf	inf	0.0
1H9D_A	3N4I_A	35.0	18.0902	21.2903	3.058251569928702	30.18867924528302
1H9D_B	3N4I_A	17.0	11.1566	3873.82	8.261996379283964	50.0
1HE8_A	3N4I_A	29.0	15.779	163.202	5.094988697356877	57.14285714285714
1HE8_B	3N4I_A	20.0	12.3122	1827.11	7.510490762556821	33.33333333333333
1IAR_A	3N4I_A	0.0	0.0	inf	inf	0.0
1IAR_B	3N4I_A	22.0	13.0826	893.725	6.795398121589021	33.33333333333333
1JCK_A	3N4I_A	0.0	0.0	inf	inf	0.0
1JCK_B	3N4I_A	13.0	9.61583	10674.5	9.27561299859238	30.76923076923077
1JTG_A	3N4I_A	955.0	372.474	4.10189e-134	-307.13495461809873	67.93893129770993
1JTG_B	3N4I_A	24.0	13.853	501.807	6.218215583615814	39.130434782608695
1KAC_A	3N4I_A	28.0	15.3938	150.488	5.01388334679072	55.55555555555556
1KAC_B	3N4I_A	36.0	18.4754	14.861	2.6987403317764325	27.586206896551722
1KTZ_A	3N4I_A	16.0	10.7714	4709.29	8.457292432547792	28.57142857142857
1KTZ_B	3N4I_A	23.0	13.4678	640.635	6.462459871961039	33.33333333333333
1LFD_A	3N4I_A	0.0	0.0	inf	inf	0.0
1LFD_B	3N4I_A	0.0	0.0	inf	inf	0.0
1M9E_A	3N4I_A	19.0	11.927	2497.92	7.8232136645521955	36.36363636363637
1M9E_B	3N4I_A	31.0	16.5494	61.7602	4.123259144053246	35.714285714285715
1MAH_A	3N4I_A	34.0	17.705	36.2912	3.5915752876388742	27.27272727272727
1MAH_B	3N4I_A	15.0	10.3862	7863.27	8.969957829440895	66.66666666666666
1P69_A	3N4I_A	28.0	15.3938	150.488	5.01388334679072	55.55555555555556
1P69_B	3N4I_A	36.0	18.4754	14.861	2.6987403317764325	27.586206896551722
1P6A_A	3N4I_A	28.0	15.3938	151.843	5.022847092306058	55.55555555555556
1P6A_B	3N4I_A	36.0	18.4754	14.861	2.6987403317764325	27.586206896551722
1PPF_A	3N4I_A	16.0	10.7714	5703.99	8.648921208936915	34.48275862068966
1PPF_B	3N4I_A	20.0	12.3122	1337.19	7.198325676205088	28.57142857142857
1R0R_A	3N4I_A	33.0	17.3198	47.7672	3.8663392114909834	37.5
1R0R_B	3N4I_A	20.0	12.3122	1308.27	7.1764609327333995	28.57142857142857
1S0W_A	3N4I_A	974.0	379.793	5.95543e-137	-313.6698543317555	69.08396946564885
1S0W_B	3N4I_A	24.0	13.853	524.868	6.263146802406733	39.130434782608695
1S1Q_A	3N4I_A	34.0	17.705	29.6544	3.3896105124102354	25.806451612903224
1S1Q_B	3N4I_A	14.0	10.001	10513.4	9.260405912982904	66.66666666666666
1SBB_A	3N4I_A	0.0	0.0	inf	inf	0.0
1SBB_B	3N4I_A	21.0	12.6974	1402.33	7.245890417928856	25.0
1SBN_A	3N4I_A	28.0	15.3938	173.152	5.154169821460325	45.45454545454545
1SBN_B	3N4I_A	14.0	10.001	8013.11	8.988834229376346	35.0
1SGD_A	3N4I_A	31.0	16.5494	78.3519	4.36121021866754	33.33333333333333
1SGD_B	3N4I_A	19.0	11.927	1730.58	7.456211891420317	29.629629629629626
1SGE_A	3N4I_A	31.0	16.5494	78.3519	4.36121021866754	33.33333333333333
1SGE_B	3N4I_A	19.0	11.927	1730.58	7.456211891420317	29.629629629629626
1SGN_A	3N4I_A	31.0	16.5494	78.3519	4.36121021866754	33.33333333333333
1SGN_B	3N4I_A	19.0	11.927	1730.58	7.456211891420317	29.629629629629626
1SGP_A	3N4I_A	31.0	16.5494	81.2045	4.396970664351284	33.33333333333333
1SGP_B	3N4I_A	19.0	11.927	1730.58	7.456211891420317	29.629629629629626
1SGQ_A	3N4I_A	31.0	16.5494	81.2045	4.396970664351284	33.33333333333333
1SGQ_B	3N4I_A	19.0	11.927	1730.58	7.456211891420317	29.629629629629626
1SGY_A	3N4I_A	31.0	16.5494	78.3519	4.36121021866754	33.33333333333333
1SGY_B	3N4I_A	19.0	11.927	1730.58	7.456211891420317	29.629629629629626
1SIB_A	3N4I_A	28.0	15.3938	173.152	5.154169821460325	45.45454545454545
1SIB_B	3N4I_A	0.0	0.0	inf	inf	0.0
1TM1_A	3N4I_A	28.0	15.3938	178.182	5.182805499833835	45.45454545454545
1TM1_B	3N4I_A	25.0	14.2382	342.964	5.837625485389424	44.44444444444444
1TM3_A	3N4I_A	28.0	15.3938	178.182	5.182805499833835	45.45454545454545
1TM3_B	3N4I_A	24.0	13.853	386.124	5.956158561400494	44.44444444444444
1TM4_A	3N4I_A	28.0	15.3938	178.182	5.182805499833835	45.45454545454545
1TM4_B	3N4I_A	25.0	14.2382	346.372	5.84751334201247	44.44444444444444
1TM5_A	3N4I_A	28.0	15.3938	178.182	5.182805499833835	45.45454545454545
